Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
4,booking_type=one_way_trip && source=android && zone=445 && zone_demand_popularity=POPULARITY_INDEX_1,yes,107.9,156.8,264.7,40.765
4,booking_type=one_way_trip && source=android && tripOutcome=good && zone=445,yes,105.8,156.8,262.6,40.298
4,booking_type=one_way_trip && tripOutcome=good && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,105.8,156.8,262.6,40.298
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,105.8,156.8,262.6,40.298
4,dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone=445,yes,105.8,156.8,262.6,40.298
4,dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone=439,yes,105.8,156.8,262.6,40.298
4,dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone=443,yes,105.8,156.8,262.6,40.298
4,dayType=WEEKEND && tripOutcome=good && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,105.8,156.8,262.6,40.298
4,estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=443,yes,105.8,156.8,262.6,40.298
4,estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,105.8,156.8,262.6,40.298
4,booking_type=one_way_trip && pickUpHourOfDay=EARLY && sla=Scheduled && source=ios,both,108.4,160.8,269.1,40.260
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,both,144.6,215.2,359.8,40.196
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,yes,104.9,156.8,261.7,40.074
4,pickUpHourOfDay=MORNING && sla=Scheduled && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,104.9,156.8,261.7,40.074
4,sla=Scheduled && source=ios && zone=445 && zone_demand_popularity=POPULARITY_INDEX_1,yes,104.9,156.8,261.7,40.074
4,booking_type=round_trip && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,both,111.8,167.8,279.6,40.000
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && source=android,both,113.8,170.7,284.5,40.000
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && zone_demand_popularity=POPULARITY_INDEX_3,yes,104.1,156.8,260.9,39.905
4,pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,144.6,218.7,363.4,39.806
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled,both,115.3,174.8,290.1,39.759
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && source=android,both,121.2,183.6,304.8,39.752
4,estimated_usage_bins=LTE_1_HOUR && source=android && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,102.4,156.8,259.2,39.513
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=430,yes,102.3,156.8,259.1,39.485
4,booking_type=one_way_trip && sla=Scheduled && tripOutcome=good && zone=289,yes,102.3,156.8,259.1,39.485
4,booking_type=one_way_trip && source=android && tripOutcome=good && zone=443,yes,102.3,156.8,259.1,39.485
4,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,102.3,156.8,259.1,39.485
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone=430,yes,102.3,156.8,259.1,39.485
4,estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,102.3,156.8,259.1,39.485
4,sla=Scheduled && source=ios && tripOutcome=good && zone=430,yes,102.3,156.8,259.1,39.485
4,sla=Scheduled && source=ios && tripOutcome=good && zone=445,yes,102.3,156.8,259.1,39.485
4,source=ios && tripOutcome=good && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,102.3,156.8,259.1,39.485
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,104.9,160.8,265.6,39.474
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && sla=Scheduled,both,255.2,391.5,646.6,39.459
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios,both,191.2,293.4,484.6,39.453
4,estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && source=ios && tripOutcome=good,both,144.6,222.3,366.9,39.423
4,dayType=NORMAL_WEEKDAY && source=android && zone=445 && zone_demand_popularity=POPULARITY_INDEX_1,yes,101.9,156.8,258.7,39.381
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=android && zone=445,yes,101.4,156.8,258.2,39.263
4,pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,yes,101.4,156.8,258.2,39.263
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && tripOutcome=good,both,247.0,384.5,631.5,39.106
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && zone=429 && zone_demand_popularity=POPULARITY_INDEX_3,yes,100.5,156.8,257.3,39.068
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && source=android && tripOutcome=good,both,112.9,176.4,289.3,39.024
4,pickUpHourOfDay=EARLY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,112.9,176.4,289.3,39.024
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good,both,247.0,391.6,638.5,38.674
4,booking_type=6hr && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,98.8,156.8,255.6,38.650
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=429,yes,98.8,156.8,255.6,38.650
4,booking_type=one_way_trip && tripOutcome=good && zone=431 && zone_demand_popularity=POPULARITY_INDEX_3,yes,98.8,156.8,255.6,38.650
4,estimated_usage_bins=GT_2_LTE_3_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,98.8,156.8,255.6,38.650
4,estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=429 && zone_demand_popularity=POPULARITY_INDEX_3,yes,98.8,156.8,255.6,38.650
4,pickUpHourOfDay=MORNING && tripOutcome=good && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,98.8,156.8,255.6,38.650
4,source=android && tripOutcome=good && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,98.8,156.8,255.6,38.650
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,yes,97.9,156.8,254.7,38.429
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled,both,160.8,258.6,419.4,38.333
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && tripOutcome=good,both,384.5,620.9,1005.4,38.246
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=NIGHT && tripOutcome=good,both,102.3,165.8,268.1,38.158
4,booking_type=round_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,102.3,165.8,268.1,38.158
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=android && zone=443,yes,96.7,156.8,253.5,38.156
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=android && zone=445,yes,96.7,156.8,253.5,38.156
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && zone=418 && zone_demand_popularity=POPULARITY_INDEX_3,yes,96.7,156.8,253.5,38.156
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,96.7,156.8,253.5,38.156
4,estimated_usage_bins=LTE_1_HOUR && source=android && zone=445 && zone_demand_popularity=POPULARITY_INDEX_1,yes,96.7,156.8,253.5,38.156
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,both,139.8,227.2,367.0,38.095
4,dayType=NORMAL_WEEKDAY && source=android && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,96.2,156.8,253.0,38.025
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && tripOutcome=good,both,187.0,306.9,493.9,37.857
4,estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,98.8,162.3,261.1,37.838
4,booking_type=one_way_trip && sla=Scheduled && tripOutcome=good && zone=431,yes,95.3,156.8,252.1,37.791
4,booking_type=one_way_trip && source=ios && tripOutcome=good && zone=443,yes,95.3,156.8,252.1,37.791
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,yes,95.3,156.8,252.1,37.791
4,dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone=289,yes,95.3,156.8,252.1,37.791
4,dayType=WEEKEND && tripOutcome=good && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,95.3,156.8,252.1,37.791
4,estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,95.3,156.8,252.1,37.791
4,estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone=445,yes,95.3,156.8,252.1,37.791
4,pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone=289,yes,95.3,156.8,252.1,37.791
4,sla=Scheduled && source=android && tripOutcome=good && zone=430,yes,95.3,156.8,252.1,37.791
4,sla=Scheduled && tripOutcome=good && zone=452 && zone_demand_popularity=POPULARITY_INDEX_3,yes,95.3,156.8,252.1,37.791
4,pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,both,179.9,296.3,476.3,37.778
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=ios && zone_demand_popularity=POPULARITY_INDEX_4,both,134.4,221.5,355.9,37.766
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_3,yes,94.7,156.8,251.5,37.643
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_5,both,164.3,272.6,436.9,37.600
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android,yes,94.4,156.8,251.2,37.573
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=429,yes,94.4,156.8,251.2,37.573
4,dayType=FRIDAY && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,yes,94.4,156.8,251.2,37.573
4,dayType=WEEKEND && sla=Scheduled && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,94.4,156.8,251.2,37.573
4,estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios,yes,94.4,156.8,251.2,37.573
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=429 && zone_demand_popularity=POPULARITY_INDEX_3,yes,94.4,156.8,251.2,37.573
4,sla=Scheduled && source=android && zone=448 && zone_demand_popularity=POPULARITY_INDEX_3,yes,94.4,156.8,251.2,37.573
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled,both,251.7,419.4,671.1,37.500
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,189.7,316.8,506.5,37.453
4,booking_type=one_way_trip && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,both,222.3,374.0,596.2,37.278
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=443,yes,92.9,156.8,249.7,37.216
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=445,yes,92.9,156.8,249.7,37.216
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && source=ios,yes,92.9,156.8,249.7,37.216
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && zone=445 && zone_demand_popularity=POPULARITY_INDEX_1,yes,92.9,156.8,249.7,37.216
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,92.8,156.8,249.6,37.170
4,dayType=NORMAL_WEEKDAY && source=android && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,92.4,156.8,249.2,37.087
4,dayType=NORMAL_WEEKDAY && source=ios && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,92.4,156.8,249.2,37.087
4,pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,314.0,532.7,846.7,37.083
4,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled,both,150.3,255.2,405.4,37.069
4,booking_type=one_way_trip && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_5,both,104.9,178.3,283.1,37.037
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios && tripOutcome=good,both,236.4,402.2,638.5,37.017
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && zone_demand_popularity=POPULARITY_INDEX_3,both,127.1,216.2,343.3,37.017
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,213.2,363.5,576.7,36.970
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && source=ios && tripOutcome=good,both,119.9,204.6,324.6,36.957
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,415.9,709.5,1125.5,36.957
4,booking_type=8hr && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,91.7,156.8,248.5,36.908
4,pickUpHourOfDay=MORNING && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,yes,91.7,156.8,248.5,36.908
4,sla=Scheduled && source=Phone && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,91.7,156.8,248.5,36.908
4,sla=Scheduled && tripOutcome=good && zone=433 && zone_demand_popularity=POPULARITY_INDEX_4,yes,91.7,156.8,248.5,36.908
4,sla=Scheduled && tripOutcome=good && zone=446 && zone_demand_popularity=POPULARITY_INDEX_3,yes,91.7,156.8,248.5,36.908
4,source=android && tripOutcome=good && zone=451 && zone_demand_popularity=POPULARITY_INDEX_3,yes,91.7,156.8,248.5,36.908
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && sla=Scheduled && source=ios,both,132.8,227.2,360.0,36.893
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android,both,157.3,269.1,426.4,36.885
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good,both,98.8,169.3,268.1,36.842
4,booking_type=round_trip && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=bad,both,97.9,167.8,265.6,36.842
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,190.5,328.1,518.6,36.735
4,booking_type=one_way_trip && pickUpHourOfDay=EARLY && sla=Scheduled && tripOutcome=good,both,229.3,395.1,624.4,36.723
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE,both,220.0,379.4,599.4,36.709
4,booking_type=6hr && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.9,156.8,247.7,36.692
4,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.9,156.8,247.7,36.692
4,dayType=FRIDAY && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android,yes,90.9,156.8,247.7,36.692
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=443,yes,90.9,156.8,247.7,36.692
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && source=android && zone=443,yes,90.9,156.8,247.7,36.692
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=418 && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.9,156.8,247.7,36.692
4,pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,yes,90.9,156.8,247.7,36.692
4,pickUpHourOfDay=VERYLATE && sla=Scheduled && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.9,156.8,247.7,36.692
4,sla=Scheduled && source=android && zone=451 && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.9,156.8,247.7,36.692
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && tripOutcome=good,both,197.6,342.2,539.8,36.601
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled,both,199.2,346.0,545.3,36.538
4,dayType=WEEKEND && pickUpHourOfDay=VERYLATE && source=android && zone_demand_popularity=POPULARITY_INDEX_3,yes,90.2,156.8,247.0,36.525
4,dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,395.1,691.5,1086.6,36.364
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=ios && zone_demand_popularity=POPULARITY_INDEX_5,yes,89.0,156.8,245.8,36.202
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,89.0,156.8,245.8,36.202
4,booking_type=round_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,104.9,185.2,290.1,36.145
4,estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,105.8,187.0,292.8,36.145
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && source=ios,both,123.1,217.7,340.8,36.111
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && source=android,both,108.4,192.2,300.6,36.047
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && tripOutcome=good,both,141.1,250.5,391.6,36.036
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && tripOutcome=good,yes,88.2,156.8,245.0,35.999
4,booking_type=one_way_trip && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,yes,88.2,156.8,245.0,35.999
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone=443,yes,88.2,156.8,245.0,35.999
4,dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone=443,yes,88.2,156.8,245.0,35.999
4,dayType=NORMAL_WEEKDAY && tripOutcome=good && zone=450 && zone_demand_popularity=POPULARITY_INDEX_3,yes,88.2,156.8,245.0,35.999
4,estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,yes,88.2,156.8,245.0,35.999
4,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone=429,yes,88.2,156.8,245.0,35.999
4,estimated_usage_bins=NOT_SPECIFIED && source=Phone && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,88.2,156.8,245.0,35.999
4,sla=Scheduled && source=android && tripOutcome=good && zone=451,yes,88.2,156.8,245.0,35.999
4,source=android && tripOutcome=good && zone=450 && zone_demand_popularity=POPULARITY_INDEX_3,yes,88.2,156.8,245.0,35.999
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && zone=418,yes,87.4,156.8,244.2,35.785
4,booking_type=round_trip && sla=Scheduled && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,87.4,156.8,244.2,35.785
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && source=ios,yes,87.4,156.8,244.2,35.785
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && source=ios && zone=443,yes,87.4,156.8,244.2,35.785
4,dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=432 && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.4,156.8,244.2,35.785
4,dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.4,156.8,244.2,35.785
4,estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && source=Phone && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.4,156.8,244.2,35.785
4,pickUpHourOfDay=EARLY && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,yes,87.4,156.8,244.2,35.785
4,pickUpHourOfDay=EARLY && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.4,156.8,244.2,35.785
4,sla=Scheduled && source=android && zone=450 && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.4,156.8,244.2,35.785
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=ios && zone=443,yes,87.3,156.8,244.1,35.752
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && zone=289 && zone_demand_popularity=POPULARITY_INDEX_1,yes,87.3,156.8,244.1,35.752
4,estimated_usage_bins=LTE_1_HOUR && source=ios && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,yes,87.3,156.8,244.1,35.752
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good,both,105.8,190.5,296.3,35.714
4,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && tripOutcome=good,both,123.5,222.3,345.7,35.714
4,booking_type=one_way_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && source=ios,yes,87.1,156.8,243.9,35.707
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && source=android && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.1,156.8,243.9,35.707
4,booking_type=one_way_trip && pickUpHourOfDay=NIGHT && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,yes,87.1,156.8,243.9,35.707
4,booking_type=one_way_trip && pickUpHourOfDay=LATENIGHT && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,both,94.4,171.3,265.6,35.526
4,booking_type=one_way_trip && sla=Scheduled && tripOutcome=bad && zone_demand_popularity=POPULARITY_INDEX_3,both,94.4,171.3,265.6,35.526
4,estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,115.3,209.7,325.1,35.484
4,booking_type=one_way_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good,both,137.6,250.5,388.1,35.455
4,booking_type=4hr && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_3,both,122.3,223.7,346.0,35.354
4,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EARLY && zone_demand_popularity=POPULARITY_INDEX_3,yes,85.4,156.8,242.2,35.249
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_3,both,129.3,237.7,367.0,35.238
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && zone_demand_popularity=POPULARITY_INDEX_3,yes,85.2,156.8,242.0,35.204
4,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,both,134.1,247.0,381.0,35.185
4,booking_type=one_way_trip && pickUpHourOfDay=VERYLATE && sla=Scheduled && tripOutcome=good,both,568.0,1047.8,1615.8,35.153
4,dayType=WEEKEND && estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && tripOutcome=good,both,95.3,176.4,271.6,35.065
4,booking_type=8hr && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good,yes,84.7,156.8,241.5,35.064
4,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=NOT_SPECIFIED && tripOutcome=good,yes,84.7,156.8,241.5,35.064
4,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=EARLY && tripOutcome=good,yes,84.7,156.8,241.5,35.064
4,booking_type=one_way_trip && source=ios && tripOutcome=good && zone=445,yes,84.7,156.8,241.5,35.064
4,dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone=443,yes,84.7,156.8,241.5,35.064
4,dayType=NORMAL_WEEKDAY && tripOutcome=good && zone=418 && zone_demand_popularity=POPULARITY_INDEX_3,yes,84.7,156.8,241.5,35.064
4,dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,84.7,156.8,241.5,35.064
4,dayType=WEEKEND && sla=Scheduled && tripOutcome=good && zone=430,yes,84.7,156.8,241.5,35.064
4,dayType=WEEKEND && tripOutcome=good && zone=430 && zone_demand_popularity=POPULARITY_INDEX_3,yes,84.7,156.8,241.5,35.064
4,estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good,yes,84.7,156.8,241.5,35.064
4,pickUpHourOfDay=EARLY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,yes,84.7,156.8,241.5,35.064
4,source=android && tripOutcome=good && zone=448 && zone_demand_popularity=POPULARITY_INDEX_3,yes,84.7,156.8,241.5,35.064
